T,eta,phase,,,,,,,,,,,
293.15,0.00101,liquid,,,,,,,,,,,
303.15,0.000869,liquid,,,,,,,,,,,
313.15,0.000758,liquid,,,,,,,,,,,
323.15,0.000668,liquid,,,,,,,,,,,
333.15,0.000595,liquid,,,,,,,,,,,
293.14537,0.00102,liquid,Experimental,NIST,Authors: Atoyan, V. A.,Mamedov, I. A. Title: Speed and absorption of sounds, viscosity and density of methylhexylketone in relation to the temperature and pressure. Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1975,18, 74-78
313.140055,0.00078,liquid,Experimental,NIST,Authors: Atoyan, V. A.,Mamedov, I. A. Title: Speed and absorption of sounds, viscosity and density of methylhexylketone in relation to the temperature and pressure. Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1975,18, 74-78
333.13437,0.000615,liquid,Experimental,NIST,Authors: Atoyan, V. A.,Mamedov, I. A. Title: Speed and absorption of sounds, viscosity and density of methylhexylketone in relation to the temperature and pressure. Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1975,18, 74-78
353.129055,0.000496,liquid,Experimental,NIST,Authors: Atoyan, V. A.,Mamedov, I. A. Title: Speed and absorption of sounds, viscosity and density of methylhexylketone in relation to the temperature and pressure. Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1975,18, 74-78
373.07438,0.000407,liquid,Experimental,NIST,Authors: Atoyan, V. A.,Mamedov, I. A. Title: Speed and absorption of sounds, viscosity and density of methylhexylketone in relation to the temperature and pressure. Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1975,18, 74-78
393.12037,0.000339,liquid,Experimental,NIST,Authors: Atoyan, V. A.,Mamedov, I. A. Title: Speed and absorption of sounds, viscosity and density of methylhexylketone in relation to the temperature and pressure. Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1975,18, 74-78
413.11637,0.000289,liquid,Experimental,NIST,Authors: Atoyan, V. A.,Mamedov, I. A. Title: Speed and absorption of sounds, viscosity and density of methylhexylketone in relation to the temperature and pressure. Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1975,18, 74-78
433.112685,0.00025,liquid,Experimental,NIST,Authors: Atoyan, V. A.,Mamedov, I. A. Title: Speed and absorption of sounds, viscosity and density of methylhexylketone in relation to the temperature and pressure. Citation: Izv. Vyssh. Uchebn. Zaved., Neft Gaz,1975,18, 74-78
